Region Code,Country Code,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
EU,CHE,1966,Male,Age80_84,[80-84],3409,100,,13914.28571
EU,CHE,1966,Male,Age85_over,[85+],2742,100,,24702.7027
EU,CHE,1966,Female,Age_all,[All],26713,100,665.5341187,880.6870632
EU,CHE,1966,Female,Age00,[0],788,100,,1489.603025
EU,CHE,1966,Female,Age01_04,[1-4],198,100,,96.77419355
EU,CHE,1966,Female,Age05_09,[5-9],92,100,,40.54649625
EU,CHE,1966,Female,Age10_14,[10-14],49,100,,22.69569245
EU,CHE,1966,Female,Age15_19,[15-19],103,100,,43.55179704
EU,CHE,1966,Female,Age20_24,[20-24],109,100,,45.20945666
EU,CHE,1966,Female,Age25_29,[25-29],126,100,,59.18271489
EU,CHE,1966,Female,Age30_34,[30-34],143,100,,70.23575639
EU,CHE,1966,Female,Age35_39,[35-39],207,100,,105.2364006
EU,CHE,1966,Female,Age40_44,[40-44],321,100,,167.0135276
EU,CHE,1966,Female,Age45_49,[45-49],445,100,,266.9466107
EU,CHE,1966,Female,Age50_54,[50-54],801,100,,467.8738318
EU,CHE,1966,Female,Age55_59,[55-59],1187,100,,672.5212465
EU,CHE,1966,Female,Age60_64,[60-64],1781,100,,1104.83871
EU,CHE,1966,Female,Age65_69,[65-69],2798,100,,2033.430233
EU,CHE,1966,Female,Age70_74,[70-74],3632,100,,3475.598086
EU,CHE,1966,Female,Age75_79,[75-79],4651,100,,6578.500707
EU,CHE,1966,Female,Age80_84,[80-84],4713,100,,11608.37438
EU,CHE,1966,Female,Age85_over,[85+],4569,100,,21450.70423
EU,CHE,1967,All,Age_all,[All],55142,100,784.1925066,920.2757055
EU,CHE,1967,All,Age00,[0],1878,100,,1776.726585
EU,CHE,1967,All,Age01_04,[1-4],372,100,,87.63250883
EU,CHE,1967,All,Age05_09,[5-9],258,100,,54.6031746
EU,CHE,1967,All,Age10_14,[10-14],164,100,,37.19664323
EU,CHE,1967,All,Age15_19,[15-19],356,100,,75.66418704
EU,CHE,1967,All,Age20_24,[20-24],503,100,,100.4794247
EU,CHE,1967,All,Age25_29,[25-29],414,100,,92.97103077
EU,CHE,1967,All,Age30_34,[30-34],450,100,,108.0691643
EU,CHE,1967,All,Age35_39,[35-39],585,100,,149.0066225
EU,CHE,1967,All,Age40_44,[40-44],850,100,,226.6666667
EU,CHE,1967,All,Age45_49,[45-49],1214,100,,356.9538371
EU,CHE,1967,All,Age50_54,[50-54],1960,100,,605.6860321
EU,CHE,1967,All,Age55_59,[55-59],3265,100,,974.9178859
EU,CHE,1967,All,Age60_64,[60-64],4839,100,,1617.853561
EU,CHE,1967,All,Age65_69,[65-69],6575,100,,2644.810941
EU,CHE,1967,All,Age70_74,[70-74],7839,100,,4292.990142
EU,CHE,1967,All,Age75_79,[75-79],8376,100,,7020.955574
EU,CHE,1967,All,Age80_84,[80-84],8065,100,,12109.60961
EU,CHE,1967,All,Age85_over,[85+],7179,100,,21239.64497
EU,CHE,1967,Male,Age_all,[All],29013,100,972.8808992,992.5421641
EU,CHE,1967,Male,Age00,[0],1113,100,,2057.301294
EU,CHE,1967,Male,Age01_04,[1-4],209,100,,96.26900046
EU,CHE,1967,Male,Age05_09,[5-9],167,100,,69.32337069
EU,CHE,1967,Male,Age10_14,[10-14],105,100,,46.854083
EU,CHE,1967,Male,Age15_19,[15-19],255,100,,107.4136479
EU,CHE,1967,Male,Age20_24,[20-24],388,100,,152.8762805
EU,CHE,1967,Male,Age25_29,[25-29],292,100,,129.3179805
EU,CHE,1967,Male,Age30_34,[30-34],321,100,,152.2770399
EU,CHE,1967,Male,Age35_39,[35-39],374,100,,192.7835052
EU,CHE,1967,Male,Age40_44,[40-44],527,100,,289.4014278
EU,CHE,1967,Male,Age45_49,[45-49],761,100,,457.6067348
EU,CHE,1967,Male,Age50_54,[50-54],1289,100,,818.4126984
EU,CHE,1967,Male,Age55_59,[55-59],2113,100,,1337.341772
EU,CHE,1967,Male,Age60_64,[60-64],2999,100,,2193.855157
EU,CHE,1967,Male,Age65_69,[65-69],3913,100,,3650.186567
EU,CHE,1967,Male,Age70_74,[70-74],4248,100,,5679.144385
EU,CHE,1967,Male,Age75_79,[75-79],3951,100,,8515.086207
EU,CHE,1967,Male,Age80_84,[80-84],3375,100,,13500
EU,CHE,1967,Male,Age85_over,[85+],2613,100,,22721.73913
EU,CHE,1967,Female,Age_all,[All],26129,100,635.4705398,851.4403024
EU,CHE,1967,Female,Age00,[0],765,100,,1482.55814
EU,CHE,1967,Female,Age01_04,[1-4],163,100,,78.59209258
EU,CHE,1967,Female,Age05_09,[5-9],91,100,,39.29188256
EU,CHE,1967,Female,Age10_14,[10-14],59,100,,27.21402214
EU,CHE,1967,Female,Age15_19,[15-19],101,100,,43.32904333
EU,CHE,1967,Female,Age20_24,[20-24],115,100,,46.59643436
EU,CHE,1967,Female,Age25_29,[25-29],122,100,,55.5808656
EU,CHE,1967,Female,Age30_34,[30-34],129,100,,62.74319066
EU,CHE,1967,Female,Age35_39,[35-39],211,100,,106.2437059
EU,CHE,1967,Female,Age40_44,[40-44],323,100,,167.4442716
EU,CHE,1967,Female,Age45_49,[45-49],453,100,,260.6444189
EU,CHE,1967,Female,Age50_54,[50-54],671,100,,403.9735099
EU,CHE,1967,Female,Age55_59,[55-59],1152,100,,651.2153759
EU,CHE,1967,Female,Age60_64,[60-64],1840,100,,1133.004926
EU,CHE,1967,Female,Age65_69,[65-69],2662,100,,1882.602546
EU,CHE,1967,Female,Age70_74,[70-74],3591,100,,3331.168831
EU,CHE,1967,Female,Age75_79,[75-79],4425,100,,6069.958848
EU,CHE,1967,Female,Age80_84,[80-84],4690,100,,11274.03846
EU,CHE,1967,Female,Age85_over,[85+],4566,100,,20475.33632
EU,CHE,1968,All,Age_all,[All],57374,100,799.8521974,945.5486338
EU,CHE,1968,All,Age00,[0],1690,100,,1643.968872
EU,CHE,1968,All,Age01_04,[1-4],401,100,,94.86633546
EU,CHE,1968,All,Age05_09,[5-9],242,100,,50.07241879
EU,CHE,1968,All,Age10_14,[10-14],178,100,,39.94614004
EU,CHE,1968,All,Age15_19,[15-19],313,100,,67.25397508
EU,CHE,1968,All,Age20_24,[20-24],479,100,,94.08760558
EU,CHE,1968,All,Age25_29,[25-29],425,100,,91.31929523
EU,CHE,1968,All,Age30_34,[30-34],399,100,,94.46022727
EU,CHE,1968,All,Age35_39,[35-39],599,100,,150.1629481
EU,CHE,1968,All,Age40_44,[40-44],820,100,,217.2185431
EU,CHE,1968,All,Age45_49,[45-49],1342,100,,378.8819876
EU,CHE,1968,All,Age50_54,[50-54],1990,100,,633.5561923
EU,CHE,1968,All,Age55_59,[55-59],3448,100,,1029.253731
EU,CHE,1968,All,Age60_64,[60-64],4803,100,,1580.974325
EU,CHE,1968,All,Age65_69,[65-69],6607,100,,2595.051061
EU,CHE,1968,All,Age70_74,[70-74],8108,100,,4319.65903
EU,CHE,1968,All,Age75_79,[75-79],9028,100,,7345.809601
EU,CHE,1968,All,Age80_84,[80-84],8504,100,,12524.30044
EU,CHE,1968,All,Age85_over,[85+],7998,100,,22657.2238
EU,CHE,1968,Male,Age_all,[All],30011,100,991.8742781,1013.097931
EU,CHE,1968,Male,Age00,[0],952,100,,1809.885932
EU,CHE,1968,Male,Age01_04,[1-4],230,100,,106.3337957
EU,CHE,1968,Male,Age05_09,[5-9],145,100,,58.87129517
EU,CHE,1968,Male,Age10_14,[10-14],112,100,,49.40449934
EU,CHE,1968,Male,Age15_19,[15-19],227,100,,96.47258819
EU,CHE,1968,Male,Age20_24,[20-24],353,100,,137.3540856
EU,CHE,1968,Male,Age25_29,[25-29],290,100,,122.5179552
EU,CHE,1968,Male,Age30_34,[30-34],272,100,,126.6884024
EU,CHE,1968,Male,Age35_39,[35-39],373,100,,188.1937437
EU,CHE,1968,Male,Age40_44,[40-44],525,100,,286.259542
EU,CHE,1968,Male,Age45_49,[45-49],843,100,,486.7205543
EU,CHE,1968,Male,Age50_54,[50-54],1263,100,,825.4901961
EU,CHE,1968,Male,Age55_59,[55-59],2218,100,,1398.486759
EU,CHE,1968,Male,Age60_64,[60-64],3031,100,,2180.57554
EU,CHE,1968,Male,Age65_69,[65-69],3944,100,,3578.947368
EU,CHE,1968,Male,Age70_74,[70-74],4269,100,,5565.840939
EU,CHE,1968,Male,Age75_79,[75-79],4385,100,,9231.578947
EU,CHE,1968,Male,Age80_84,[80-84],3634,100,,14363.63636
EU,CHE,1968,Male,Age85_over,[85+],2945,100,,24338.84298
EU,CHE,1968,Female,Age_all,[All],27363,100,651.3787653,881.1141523
EU,CHE,1968,Female,Age00,[0],738,100,,1470.119522
EU,CHE,1968,Female,Age01_04,[1-4],171,100,,82.84883721
EU,CHE,1968,Female,Age05_09,[5-9],97,100,,40.92827004
EU,CHE,1968,Female,Age10_14,[10-14],66,100,,30.15075377
EU,CHE,1968,Female,Age15_19,[15-19],86,100,,37.37505432
EU,CHE,1968,Female,Age20_24,[20-24],126,100,,49.9801666
EU,CHE,1968,Female,Age25_29,[25-29],135,100,,59.02929602
EU,CHE,1968,Female,Age30_34,[30-34],127,100,,61.14588349
EU,CHE,1968,Female,Age35_39,[35-39],226,100,,112.6058794
EU,CHE,1968,Female,Age40_44,[40-44],295,100,,151.9835137
EU,CHE,1968,Female,Age45_49,[45-49],499,100,,275.6906077
EU,CHE,1968,Female,Age50_54,[50-54],727,100,,451.2725016
EU,CHE,1968,Female,Age55_59,[55-59],1230,100,,697.2789116
EU,CHE,1968,Female,Age60_64,[60-64],1772,100,,1075.242718
EU,CHE,1968,Female,Age65_69,[65-69],2663,100,,1844.182826
EU,CHE,1968,Female,Age70_74,[70-74],3839,100,,3458.558559
EU,CHE,1968,Female,Age75_79,[75-79],4643,100,,6157.824934
EU,CHE,1968,Female,Age80_84,[80-84],4870,100,,11431.92488
EU,CHE,1968,Female,Age85_over,[85+],5053,100,,21780.17241
EU,CHE,1969,All,Age_all,[All],58002,100,791.3315528,945.2121765
EU,CHE,1969,All,Age00,[0],1574,100,,1586.693548
EU,CHE,1969,All,Age01_04,[1-4],377,100,,90.93101785
EU,CHE,1969,All,Age05_09,[5-9],243,100,,49.09090909
EU,CHE,1969,All,Age10_14,[10-14],179,100,,39.51434879
EU,CHE,1969,All,Age15_19,[15-19],325,100,,70.89877836
EU,CHE,1969,All,Age20_24,[20-24],544,100,,106.1463415
EU,CHE,1969,All,Age25_29,[25-29],464,100,,95.27720739
EU,CHE,1969,All,Age30_34,[30-34],463,100,,107.5993493
EU,CHE,1969,All,Age35_39,[35-39],651,100,,160.5425401
EU,CHE,1969,All,Age40_44,[40-44],821,100,,215.5987395
EU,CHE,1969,All,Age45_49,[45-49],1419,100,,386.6485014
EU,CHE,1969,All,Age50_54,[50-54],1924,100,,627.1186441
EU,CHE,1969,All,Age55_59,[55-59],3300,100,,989.5052474
EU,CHE,1969,All,Age60_64,[60-64],4981,100,,1612.495953
EU,CHE,1969,All,Age65_69,[65-69],7005,100,,2701.504049
EU,CHE,1969,All,Age70_74,[70-74],8446,100,,4373.899534
EU,CHE,1969,All,Age75_79,[75-79],9164,100,,7244.268775
EU,CHE,1969,All,Age80_84,[80-84],8243,100,,11877.52161
EU,CHE,1969,All,Age85_over,[85+],7879,100,,21586.30137
EU,CHE,1969,Male,Age_all,[All],30447,100,987.5897332,1015.746455
EU,CHE,1969,Male,Age00,[0],891,100,,1760.869565
EU,CHE,1969,Male,Age01_04,[1-4],218,100,,102.6848799
EU,CHE,1969,Male,Age05_09,[5-9],159,100,,63.04520222
EU,CHE,1969,Male,Age10_14,[10-14],120,100,,51.97055002
EU,CHE,1969,Male,Age15_19,[15-19],230,100,,99.00990099
EU,CHE,1969,Male,Age20_24,[20-24],398,100,,154.8638132
EU,CHE,1969,Male,Age25_29,[25-29],335,100,,134.9717969
EU,CHE,1969,Male,Age30_34,[30-34],313,100,,142.5968109
EU,CHE,1969,Male,Age35_39,[35-39],428,100,,211.0453649
EU,CHE,1969,Male,Age40_44,[40-44],523,100,,281.9407008
EU,CHE,1969,Male,Age45_49,[45-49],890,100,,496.6517857
EU,CHE,1969,Male,Age50_54,[50-54],1222,100,,817.3913044
EU,CHE,1969,Male,Age55_59,[55-59],2132,100,,1344.262295
EU,CHE,1969,Male,Age60_64,[60-64],3151,100,,2230.007077
EU,CHE,1969,Male,Age65_69,[65-69],4101,100,,3638.864241
EU,CHE,1969,Male,Age70_74,[70-74],4554,100,,5779.187817
EU,CHE,1969,Male,Age75_79,[75-79],4293,100,,8833.333333
EU,CHE,1969,Male,Age80_84,[80-84],3562,100,,14023.62205
EU,CHE,1969,Male,Age85_over,[85+],2927,100,,23416
EU,CHE,1969,Female,Age_all,[All],27555,100,639.4865853,877.8552996
EU,CHE,1969,Female,Age00,[0],683,100,,1405.349794
EU,CHE,1969,Female,Age01_04,[1-4],159,100,,78.59614434
EU,CHE,1969,Female,Age05_09,[5-9],84,100,,34.59637562
EU,CHE,1969,Female,Age10_14,[10-14],59,100,,26.56461054
EU,CHE,1969,Female,Age15_19,[15-19],95,100,,42.01680672
EU,CHE,1969,Female,Age20_24,[20-24],146,100,,57.14285714
EU,CHE,1969,Female,Age25_29,[25-29],129,100,,54.0201005
EU,CHE,1969,Female,Age30_34,[30-34],150,100,,71.15749526
EU,CHE,1969,Female,Age35_39,[35-39],223,100,,110.0148002
EU,CHE,1969,Female,Age40_44,[40-44],298,100,,152.5857655
EU,CHE,1969,Female,Age45_49,[45-49],529,100,,281.6826411
EU,CHE,1969,Female,Age50_54,[50-54],702,100,,446.2809917
EU,CHE,1969,Female,Age55_59,[55-59],1168,100,,667.8101772
EU,CHE,1969,Female,Age60_64,[60-64],1830,100,,1091.885442
EU,CHE,1969,Female,Age65_69,[65-69],2904,100,,1980.900409
EU,CHE,1969,Female,Age70_74,[70-74],3892,100,,3405.074366
EU,CHE,1969,Female,Age75_79,[75-79],4871,100,,6252.888318
EU,CHE,1969,Female,Age80_84,[80-84],4681,100,,10638.63636
EU,CHE,1969,Female,Age85_over,[85+],4952,100,,20633.33333
EU,CHE,1970,All,Age_all,[All],57091,100,766.6078197,922.7872244
EU,CHE,1970,All,Age00,[0],1495,100,,1550.829876
EU,CHE,1970,All,Age01_04,[1-4],318,100,,78.40236686
EU,CHE,1970,All,Age05_09,[5-9],265,100,,52.38189366
EU,CHE,1970,All,Age10_14,[10-14],161,100,,34.92407809
EU,CHE,1970,All,Age15_19,[15-19],375,100,,83.16699934
EU,CHE,1970,All,Age20_24,[20-24],532,100,,105.221519
EU,CHE,1970,All,Age25_29,[25-29],436,100,,86.74890569
EU,CHE,1970,All,Age30_34,[30-34],475,100,,108.5714286
EU,CHE,1970,All,Age35_39,[35-39],583,100,,141.88367
EU,CHE,1970,All,Age40_44,[40-44],882,100,,229.1504287
EU,CHE,1970,All,Age45_49,[45-49],1405,100,,376.7766157
EU,CHE,1970,All,Age50_54,[50-54],1888,100,,610.2133161
EU,CHE,1970,All,Age55_59,[55-59],3166,100,,962.3100304
EU,CHE,1970,All,Age60_64,[60-64],4753,100,,1520.96
EU,CHE,1970,All,Age65_69,[65-69],6641,100,,2515.530303
EU,CHE,1970,All,Age70_74,[70-74],8332,100,,4191.146881
EU,CHE,1970,All,Age75_79,[75-79],9000,100,,6891.271057
EU,CHE,1970,All,Age80_84,[80-84],8359,100,,11789.84485
EU,CHE,1970,All,Age85_over,[85+],8025,100,,21400
EU,CHE,1970,Male,Age_all,[All],29954,100,959.4185264,991.0339123
EU,CHE,1970,Male,Age00,[0],876,100,,1776.876268
EU,CHE,1970,Male,Age01_04,[1-4],186,100,,89.59537572
EU,CHE,1970,Male,Age05_09,[5-9],163,100,,63.15381635
EU,CHE,1970,Male,Age10_14,[10-14],106,100,,45.06802721
EU,CHE,1970,Male,Age15_19,[15-19],275,100,,120.0873362
EU,CHE,1970,Male,Age20_24,[20-24],424,100,,168.3207622
EU,CHE,1970,Male,Age25_29,[25-29],318,100,,124.2672919
EU,CHE,1970,Male,Age30_34,[30-34],334,100,,149.5745634
EU,CHE,1970,Male,Age35_39,[35-39],380,100,,183.8413159
EU,CHE,1970,Male,Age40_44,[40-44],557,100,,295.8045672
EU,CHE,1970,Male,Age45_49,[45-49],881,100,,485.399449
EU,CHE,1970,Male,Age50_54,[50-54],1196,100,,792.5778661
EU,CHE,1970,Male,Age55_59,[55-59],2064,100,,1315.487572
EU,CHE,1970,Male,Age60_64,[60-64],3035,100,,2117.934403
EU,CHE,1970,Male,Age65_69,[65-69],4011,100,,3484.79583
EU,CHE,1970,Male,Age70_74,[70-74],4499,100,,5554.320988
EU,CHE,1970,Male,Age75_79,[75-79],4206,100,,8395.209581
EU,CHE,1970,Male,Age80_84,[80-84],3476,100,,13525.29183
EU,CHE,1970,Male,Age85_over,[85+],2967,100,,23362.20472
EU,CHE,1970,Female,Age_all,[All],27137,100,616.3062942,857.598837
EU,CHE,1970,Female,Age00,[0],619,100,,1314.225053
EU,CHE,1970,Female,Age01_04,[1-4],132,100,,66.66666667
EU,CHE,1970,Female,Age05_09,[5-9],102,100,,41.1622276
EU,CHE,1970,Female,Age10_14,[10-14],55,100,,24.3578388
EU,CHE,1970,Female,Age15_19,[15-19],100,100,,45.06534475
EU,CHE,1970,Female,Age20_24,[20-24],108,100,,42.56996453
EU,CHE,1970,Female,Age25_29,[25-29],118,100,,47.83137414
EU,CHE,1970,Female,Age30_34,[30-34],141,100,,65.82633053
EU,CHE,1970,Female,Age35_39,[35-39],203,100,,99.41234084
EU,CHE,1970,Female,Age40_44,[40-44],325,100,,165.3102747
EU,CHE,1970,Female,Age45_49,[45-49],524,100,,273.7722048
EU,CHE,1970,Female,Age50_54,[50-54],692,100,,436.5930599
EU,CHE,1970,Female,Age55_59,[55-59],1102,100,,640.3253922
EU,CHE,1970,Female,Age60_64,[60-64],1718,100,,1015.36643
EU,CHE,1970,Female,Age65_69,[65-69],2630,100,,1766.286098
EU,CHE,1970,Female,Age70_74,[70-74],3833,100,,3253.820034
EU,CHE,1970,Female,Age75_79,[75-79],4794,100,,5955.279503
EU,CHE,1970,Female,Age80_84,[80-84],4883,100,,10803.09735
EU,CHE,1970,Female,Age85_over,[85+],5058,100,,20395.16129
EU,CHE,1971,All,Age_all,[All],57856,100,761.4316009,928.4441948
EU,CHE,1971,All,Age00,[0],1383,100,,1449.685535
EU,CHE,1971,All,Age01_04,[1-4],356,100,,89.80827447
EU,CHE,1971,All,Age05_09,[5-9],254,100,,49.43557805
EU,CHE,1971,All,Age10_14,[10-14],193,100,,41.15138593
EU,CHE,1971,All,Age15_19,[15-19],393,100,,87.43047831
EU,CHE,1971,All,Age20_24,[20-24],530,100,,107.8770609
EU,CHE,1971,All,Age25_29,[25-29],451,100,,88.51815505
EU,CHE,1971,All,Age30_34,[30-34],413,100,,92.99707273
EU,CHE,1971,All,Age35_39,[35-39],632,100,,151.3772455
EU,CHE,1971,All,Age40_44,[40-44],904,100,,230.788869
EU,CHE,1971,All,Age45_49,[45-49],1431,100,,382.1094793
EU,CHE,1971,All,Age50_54,[50-54],1877,100,,582.1960298
EU,CHE,1971,All,Age55_59,[55-59],3017,100,,936.3749224
EU,CHE,1971,All,Age60_64,[60-64],4810,100,,1529.898219
EU,CHE,1971,All,Age65_69,[65-69],6660,100,,2484.147706
EU,CHE,1971,All,Age70_74,[70-74],8356,100,,4078.086872
EU,CHE,1971,All,Age75_79,[75-79],9264,100,,6862.222222
EU,CHE,1971,All,Age80_84,[80-84],8476,100,,11642.85714
EU,CHE,1971,All,Age85_over,[85+],8456,100,,21793.81443
EU,CHE,1971,Male,Age_all,[All],30343,100,954.5251436,994.3308428
EU,CHE,1971,Male,Age00,[0],823,100,,1679.591837
EU,CHE,1971,Male,Age01_04,[1-4],208,100,,102.4630542
EU,CHE,1971,Male,Age05_09,[5-9],149,100,,56.71869052
EU,CHE,1971,Male,Age10_14,[10-14],126,100,,52.69761606
EU,CHE,1971,Male,Age15_19,[15-19],277,100,,121.7582418
EU,CHE,1971,Male,Age20_24,[20-24],411,100,,167.413442
EU,CHE,1971,Male,Age25_29,[25-29],308,100,,118.8271605
EU,CHE,1971,Male,Age30_34,[30-34],268,100,,117.9577465
EU,CHE,1971,Male,Age35_39,[35-39],396,100,,186.5284974
EU,CHE,1971,Male,Age40_44,[40-44],573,100,,295.0566426
EU,CHE,1971,Male,Age45_49,[45-49],888,100,,485.5112083
EU,CHE,1971,Male,Age50_54,[50-54],1200,100,,760.4562738
EU,CHE,1971,Male,Age55_59,[55-59],1945,100,,1256.459948
EU,CHE,1971,Male,Age60_64,[60-64],3118,100,,2156.293223
EU,CHE,1971,Male,Age65_69,[65-69],4077,100,,3469.787234
EU,CHE,1971,Male,Age70_74,[70-74],4484,100,,5376.498801
EU,CHE,1971,Male,Age75_79,[75-79],4442,100,,8608.527132
EU,CHE,1971,Male,Age80_84,[80-84],3631,100,,13911.8774
EU,CHE,1971,Male,Age85_over,[85+],3019,100,,23223.07692
EU,CHE,1971,Female,Age_all,[All],27513,100,611.9948388,865.2158873
EU,CHE,1971,Female,Age00,[0],560,100,,1206.896552
EU,CHE,1971,Female,Age01_04,[1-4],148,100,,76.52533609
EU,CHE,1971,Female,Age05_09,[5-9],105,100,,41.81600956
EU,CHE,1971,Female,Age10_14,[10-14],67,100,,29.1431057
EU,CHE,1971,Female,Age15_19,[15-19],116,100,,52.25225225
EU,CHE,1971,Female,Age20_24,[20-24],119,100,,48.41334418
EU,CHE,1971,Female,Age25_29,[25-29],143,100,,57.13144227
EU,CHE,1971,Female,Age30_34,[30-34],145,100,,66.85108345
EU,CHE,1971,Female,Age35_39,[35-39],236,100,,115.0097466
EU,CHE,1971,Female,Age40_44,[40-44],331,100,,167.5949367
EU,CHE,1971,Female,Age45_49,[45-49],543,100,,283.4029228
EU,CHE,1971,Female,Age50_54,[50-54],677,100,,411.3001215
EU,CHE,1971,Female,Age55_59,[55-59],1072,100,,640.3823178
EU,CHE,1971,Female,Age60_64,[60-64],1692,100,,996.4664311
EU,CHE,1971,Female,Age65_69,[65-69],2583,100,,1715.139442
EU,CHE,1971,Female,Age70_74,[70-74],3872,100,,3186.831276
EU,CHE,1971,Female,Age75_79,[75-79],4822,100,,5781.77458
EU,CHE,1971,Female,Age80_84,[80-84],4845,100,,10374.73233
EU,CHE,1971,Female,Age85_over,[85+],5437,100,,21073.64341
EU,CHE,1972,All,Age_all,[All],56489,100,726.5590556,899.3488402
EU,CHE,1972,All,Age00,[0],1216,100,,1320.304017
EU,CHE,1972,All,Age01_04,[1-4],327,100,,84.34356461
EU,CHE,1972,All,Age05_09,[5-9],245,100,,47.44384198
EU,CHE,1972,All,Age10_14,[10-14],171,100,,35.94702544
EU,CHE,1972,All,Age15_19,[15-19],385,100,,84.68983722
EU,CHE,1972,All,Age20_24,[20-24],522,100,,107.2088725
EU,CHE,1972,All,Age25_29,[25-29],471,100,,90.64665127
EU,CHE,1972,All,Age30_34,[30-34],473,100,,103.9788965
EU,CHE,1972,All,Age35_39,[35-39],564,100,,134.0941512
EU,CHE,1972,All,Age40_44,[40-44],895,100,,226.5249304
EU,CHE,1972,All,Age45_49,[45-49],1318,100,,351.3729672
EU,CHE,1972,All,Age50_54,[50-54],1935,100,,576.7511177
EU,CHE,1972,All,Age55_59,[55-59],2839,100,,905.8710913
EU,CHE,1972,All,Age60_64,[60-64],4615,100,,1463.221306
EU,CHE,1972,All,Age65_69,[65-69],6469,100,,2383.566691
EU,CHE,1972,All,Age70_74,[70-74],8309,100,,3928.605201
EU,CHE,1972,All,Age75_79,[75-79],9189,100,,6587.096774
EU,CHE,1972,All,Age80_84,[80-84],8287,100,,10976.15894
EU,CHE,1972,All,Age85_over,[85+],8259,100,,20493.79653
EU,CHE,1972,Male,Age_all,[All],29687,100,916.1359255,966.8143034
EU,CHE,1972,Male,Age00,[0],718,100,,1517.970402
EU,CHE,1972,Male,Age01_04,[1-4],200,100,,100.6542526
EU,CHE,1972,Male,Age05_09,[5-9],147,100,,55.63966692
EU,CHE,1972,Male,Age10_14,[10-14],108,100,,44.57284358
EU,CHE,1972,Male,Age15_19,[15-19],283,100,,123.8512035
EU,CHE,1972,Male,Age20_24,[20-24],412,100,,169.6869852
EU,CHE,1972,Male,Age25_29,[25-29],337,100,,127.84522
EU,CHE,1972,Male,Age30_34,[30-34],298,100,,128.5036654
EU,CHE,1972,Male,Age35_39,[35-39],374,100,,175.0116986
EU,CHE,1972,Male,Age40_44,[40-44],570,100,,290.8163265
EU,CHE,1972,Male,Age45_49,[45-49],805,100,,440.6130268
EU,CHE,1972,Male,Age50_54,[50-54],1254,100,,766.0354307
EU,CHE,1972,Male,Age55_59,[55-59],1849,100,,1225.314778
EU,CHE,1972,Male,Age60_64,[60-64],2978,100,,2050.964187
EU,CHE,1972,Male,Age65_69,[65-69],3994,100,,3345.058627
EU,CHE,1972,Male,Age70_74,[70-74],4522,100,,5245.939675
EU,CHE,1972,Male,Age75_79,[75-79],4335,100,,8148.496241
EU,CHE,1972,Male,Age80_84,[80-84],3509,100,,13093.28358
EU,CHE,1972,Male,Age85_over,[85+],2994,100,,22177.77778
EU,CHE,1972,Female,Age_all,[All],26802,100,579.6111974,834.8232363
EU,CHE,1972,Female,Age00,[0],498,100,,1111.607143
EU,CHE,1972,Female,Age01_04,[1-4],127,100,,67.1957672
EU,CHE,1972,Female,Age05_09,[5-9],98,100,,38.85804917
EU,CHE,1972,Female,Age10_14,[10-14],63,100,,26.99228792
EU,CHE,1972,Female,Age15_19,[15-19],102,100,,45.11278196
EU,CHE,1972,Female,Age20_24,[20-24],110,100,,45.06349857
EU,CHE,1972,Female,Age25_29,[25-29],134,100,,52.34375
EU,CHE,1972,Female,Age30_34,[30-34],175,100,,78.47533632
EU,CHE,1972,Female,Age35_39,[35-39],190,100,,91.8318028
EU,CHE,1972,Female,Age40_44,[40-44],325,100,,163.2345555
EU,CHE,1972,Female,Age45_49,[45-49],513,100,,266.6320166
EU,CHE,1972,Female,Age50_54,[50-54],681,100,,396.3911525
EU,CHE,1972,Female,Age55_59,[55-59],990,100,,609.2307692
EU,CHE,1972,Female,Age60_64,[60-64],1637,100,,961.8096357
EU,CHE,1972,Female,Age65_69,[65-69],2475,100,,1628.289474
EU,CHE,1972,Female,Age70_74,[70-74],3787,100,,3022.346369
EU,CHE,1972,Female,Age75_79,[75-79],4854,100,,5624.565469
EU,CHE,1972,Female,Age80_84,[80-84],4778,100,,9811.088296
EU,CHE,1972,Female,Age85_over,[85+],5265,100,,19645.52239
EU,CHE,1973,All,Age_all,[All],56990,100,715.6165704,900.7001407
EU,CHE,1973,All,Age00,[0],1154,100,,1323.394495
EU,CHE,1973,All,Age01_04,[1-4],269,100,,71.48551688
EU,CHE,1973,All,Age05_09,[5-9],212,100,,41.26922328
EU,CHE,1973,All,Age10_14,[10-14],167,100,,34.42589157
EU,CHE,1973,All,Age15_19,[15-19],354,100,,76.6897747
EU,CHE,1973,All,Age20_24,[20-24],504,100,,104.1537508
EU,CHE,1973,All,Age25_29,[25-29],436,100,,82.85822881
EU,CHE,1973,All,Age30_34,[30-34],405,100,,86.33553613
EU,CHE,1973,All,Age35_39,[35-39],523,100,,123.7284126
EU,CHE,1973,All,Age40_44,[40-44],814,100,,203.9078156
EU,CHE,1973,All,Age45_49,[45-49],1283,100,,341.1326775
EU,CHE,1973,All,Age50_54,[50-54],1927,100,,553.258685
EU,CHE,1973,All,Age55_59,[55-59],2706,100,,889.5463511
EU,CHE,1973,All,Age60_64,[60-64],4651,100,,1473.234083
EU,CHE,1973,All,Age65_69,[65-69],6435,100,,2331.521739
