Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
AS,Asia,JPN,Japan,1979,Male,Age65_69,[65-69],43105,100,,2489.460006
AS,Asia,JPN,Japan,1979,All,Age70_74,[70-74],94690,100,,3280.670755
AS,Asia,JPN,Japan,1979,Female,Age70_74,[70-74],40143,100,,2481.179307
AS,Asia,JPN,Japan,1979,Male,Age70_74,[70-74],54547,100,,4300.457269
AS,Asia,JPN,Japan,1979,All,Age75_79,[75-79],114447,100,,5794.491418
AS,Asia,JPN,Japan,1979,Female,Age75_79,[75-79],54016,100,,4706.04635
AS,Asia,JPN,Japan,1979,Male,Age75_79,[75-79],60431,100,,7304.605343
AS,Asia,JPN,Japan,1979,All,Age80_84,[80-84],101329,100,,9812.99632
AS,Asia,JPN,Japan,1979,Female,Age80_84,[80-84],54828,100,,8619.399466
AS,Asia,JPN,Japan,1979,Male,Age80_84,[80-84],46501,100,,11727.86885
AS,Asia,JPN,Japan,1979,All,Age85_over,[85+],87889,100,,17634.22954
AS,Asia,JPN,Japan,1979,Female,Age85_over,[85+],56429,100,,16759.42976
AS,Asia,JPN,Japan,1979,Male,Age85_over,[85+],31460,100,,19455.78231
AS,Asia,JPN,Japan,1980,All,Age_all,[All],722801,100,608.3399765,617.4598754
AS,Asia,JPN,Japan,1980,Male,Age_all,[All],390644,100,766.8792381,678.2743976
AS,Asia,JPN,Japan,1980,Female,Age_all,[All],332157,100,486.5056462,558.5606038
AS,Asia,JPN,Japan,1980,All,Age00,[0],11841,100,,746.3599118
AS,Asia,JPN,Japan,1980,Female,Age00,[0],5087,100,,658.2556936
AS,Asia,JPN,Japan,1980,Male,Age00,[0],6754,100,,830.0356397
AS,Asia,JPN,Japan,1980,All,Age01_04,[1-4],4457,100,,64.32385626
AS,Asia,JPN,Japan,1980,Female,Age01_04,[1-4],1859,100,,55.05538115
AS,Asia,JPN,Japan,1980,Male,Age01_04,[1-4],2598,100,,73.13365612
AS,Asia,JPN,Japan,1980,All,Age05_09,[5-9],2773,100,,27.64154705
AS,Asia,JPN,Japan,1980,Female,Age05_09,[5-9],1025,100,,20.96328868
AS,Asia,JPN,Japan,1980,Male,Age05_09,[5-9],1748,100,,33.99124939
AS,Asia,JPN,Japan,1980,All,Age10_14,[10-14],1627,100,,18.15929283
AS,Asia,JPN,Japan,1980,Female,Age10_14,[10-14],597,100,,13.67760264
AS,Asia,JPN,Japan,1980,Male,Age10_14,[10-14],1030,100,,22.4166449
AS,Asia,JPN,Japan,1980,All,Age15_19,[15-19],4043,100,,48.87454365
AS,Asia,JPN,Japan,1980,Female,Age15_19,[15-19],1076,100,,26.57774484
AS,Asia,JPN,Japan,1980,Male,Age15_19,[15-19],2967,100,,70.24646637
AS,Asia,JPN,Japan,1980,All,Age20_24,[20-24],4850,100,,61.85435531
AS,Asia,JPN,Japan,1980,Female,Age20_24,[20-24],1430,100,,36.84712309
AS,Asia,JPN,Japan,1980,Male,Age20_24,[20-24],3420,100,,86.36145552
AS,Asia,JPN,Japan,1980,All,Age25_29,[25-29],6273,100,,69.3808481
AS,Asia,JPN,Japan,1980,Female,Age25_29,[25-29],2178,100,,48.44413799
AS,Asia,JPN,Japan,1980,Male,Age25_29,[25-29],4095,100,,90.08909911
AS,Asia,JPN,Japan,1980,All,Age30_34,[30-34],8772,100,,81.43561369
AS,Asia,JPN,Japan,1980,Female,Age30_34,[30-34],3226,100,,60.29681133
AS,Asia,JPN,Japan,1980,Male,Age30_34,[30-34],5546,100,,102.2964124
AS,Asia,JPN,Japan,1980,All,Age35_39,[35-39],11462,100,,124.565293
AS,Asia,JPN,Japan,1980,Female,Age35_39,[35-39],4160,100,,90.29933361
AS,Asia,JPN,Japan,1980,Male,Age35_39,[35-39],7302,100,,158.9222365
AS,Asia,JPN,Japan,1980,All,Age40_44,[40-44],16124,100,,193.3913044
AS,Asia,JPN,Japan,1980,Female,Age40_44,[40-44],5612,100,,134.3065693
AS,Asia,JPN,Japan,1980,Male,Age40_44,[40-44],10512,100,,252.7530656
AS,Asia,JPN,Japan,1980,All,Age45_49,[45-49],26126,100,,322.9259369
AS,Asia,JPN,Japan,1980,Female,Age45_49,[45-49],8525,100,,210.1151012
AS,Asia,JPN,Japan,1980,Male,Age45_49,[45-49],17601,100,,436.4136768
AS,Asia,JPN,Japan,1980,All,Age50_54,[50-54],34173,100,,474.625
AS,Asia,JPN,Japan,1980,Female,Age50_54,[50-54],11832,100,,323.8981659
AS,Asia,JPN,Japan,1980,Male,Age50_54,[50-54],22341,100,,629.8562165
AS,Asia,JPN,Japan,1980,All,Age55_59,[55-59],38000,100,,676.9395208
AS,Asia,JPN,Japan,1980,Female,Age55_59,[55-59],15020,100,,484.1881306
AS,Asia,JPN,Japan,1980,Male,Age55_59,[55-59],22980,100,,915.0274747
AS,Asia,JPN,Japan,1980,All,Age60_64,[60-64],48885,100,,1094.799785
AS,Asia,JPN,Japan,1980,Female,Age60_64,[60-64],19673,100,,780.8915175
AS,Asia,JPN,Japan,1980,Male,Age60_64,[60-64],29212,100,,1501.207667
AS,Asia,JPN,Japan,1980,All,Age65_69,[65-69],73654,100,,1857.744596
AS,Asia,JPN,Japan,1980,Female,Age65_69,[65-69],29753,100,,1339.621792
AS,Asia,JPN,Japan,1980,Male,Age65_69,[65-69],43901,100,,2517.692264
AS,Asia,JPN,Japan,1980,All,Age70_74,[70-74],99336,100,,3286.007278
AS,Asia,JPN,Japan,1980,Female,Age70_74,[70-74],42170,100,,2472.878672
AS,Asia,JPN,Japan,1980,Male,Age70_74,[70-74],57166,100,,4338.316764
AS,Asia,JPN,Japan,1980,All,Age75_79,[75-79],120044,100,,5894.044287
AS,Asia,JPN,Japan,1980,Female,Age75_79,[75-79],56151,100,,4726.515152
AS,Asia,JPN,Japan,1980,Male,Age75_79,[75-79],63893,100,,7528.337457
AS,Asia,JPN,Japan,1980,All,Age80_84,[80-84],110279,100,,10084.03438
AS,Asia,JPN,Japan,1980,Female,Age80_84,[80-84],59182,100,,8756.028998
AS,Asia,JPN,Japan,1980,Male,Age80_84,[80-84],51097,100,,12232.9423
AS,Asia,JPN,Japan,1980,All,Age85_over,[85+],99754,100,,18842.84095
AS,Asia,JPN,Japan,1980,Female,Age85_over,[85+],63549,100,,17780.91774
AS,Asia,JPN,Japan,1980,Male,Age85_over,[85+],36205,100,,21049.41861
AS,Asia,JPN,Japan,1981,All,Age_all,[All],720262,100,584.7877389,610.9921618
AS,Asia,JPN,Japan,1981,Male,Age_all,[All],388575,100,738.3940688,669.9303304
AS,Asia,JPN,Japan,1981,Female,Age_all,[All],331687,100,466.872613,553.9037803
AS,Asia,JPN,Japan,1981,All,Age00,[0],10891,100,,709.0033201
AS,Asia,JPN,Japan,1981,Female,Age00,[0],4743,100,,635.2799357
AS,Asia,JPN,Japan,1981,Male,Age00,[0],6148,100,,778.7207093
AS,Asia,JPN,Japan,1981,All,Age01_04,[1-4],4043,100,,60.58562609
AS,Asia,JPN,Japan,1981,Female,Age01_04,[1-4],1729,100,,53.17709295
AS,Asia,JPN,Japan,1981,Male,Age01_04,[1-4],2314,100,,67.62522649
AS,Asia,JPN,Japan,1981,All,Age05_09,[5-9],2558,100,,25.85457559
AS,Asia,JPN,Japan,1981,Female,Age05_09,[5-9],916,100,,19.00060155
AS,Asia,JPN,Japan,1981,Male,Age05_09,[5-9],1642,100,,32.36807349
AS,Asia,JPN,Japan,1981,All,Age10_14,[10-14],1743,100,,18.34814097
AS,Asia,JPN,Japan,1981,Female,Age10_14,[10-14],618,100,,13.35956246
AS,Asia,JPN,Japan,1981,Male,Age10_14,[10-14],1125,100,,23.08307857
AS,Asia,JPN,Japan,1981,All,Age15_19,[15-19],4096,100,,50.24410589
AS,Asia,JPN,Japan,1981,Female,Age15_19,[15-19],1068,100,,26.80521045
AS,Asia,JPN,Japan,1981,Male,Age15_19,[15-19],3028,100,,72.65049545
AS,Asia,JPN,Japan,1981,All,Age20_24,[20-24],4634,100,,59.33494667
AS,Asia,JPN,Japan,1981,Female,Age20_24,[20-24],1354,100,,35.10682431
AS,Asia,JPN,Japan,1981,Male,Age20_24,[20-24],3280,100,,82.97285675
AS,Asia,JPN,Japan,1981,All,Age25_29,[25-29],5652,100,,65.68732277
AS,Asia,JPN,Japan,1981,Female,Age25_29,[25-29],1978,100,,46.23547837
AS,Asia,JPN,Japan,1981,Male,Age25_29,[25-29],3674,100,,84.92245106
AS,Asia,JPN,Japan,1981,All,Age30_34,[30-34],9067,100,,79.8861664
AS,Asia,JPN,Japan,1981,Female,Age30_34,[30-34],3363,100,,59.65516018
AS,Asia,JPN,Japan,1981,Male,Age30_34,[30-34],5704,100,,99.8512035
AS,Asia,JPN,Japan,1981,All,Age35_39,[35-39],10631,100,,121.5290877
AS,Asia,JPN,Japan,1981,Female,Age35_39,[35-39],3877,100,,88.60904146
AS,Asia,JPN,Japan,1981,Male,Age35_39,[35-39],6754,100,,154.4724744
AS,Asia,JPN,Japan,1981,All,Age40_44,[40-44],15623,100,,183.7178673
AS,Asia,JPN,Japan,1981,Female,Age40_44,[40-44],5481,100,,128.5865103
AS,Asia,JPN,Japan,1981,Male,Age40_44,[40-44],10142,100,,239.1247966
AS,Asia,JPN,Japan,1981,All,Age45_49,[45-49],25387,100,,308.6527823
AS,Asia,JPN,Japan,1981,Female,Age45_49,[45-49],8375,100,,203.0746102
AS,Asia,JPN,Japan,1981,Male,Age45_49,[45-49],17012,100,,414.8256523
AS,Asia,JPN,Japan,1981,All,Age50_54,[50-54],34662,100,,469.623889
AS,Asia,JPN,Japan,1981,Female,Age50_54,[50-54],11662,100,,312.4531133
AS,Asia,JPN,Japan,1981,Male,Age50_54,[50-54],23000,100,,630.4133319
AS,Asia,JPN,Japan,1981,All,Age55_59,[55-59],39378,100,,661.5816267
AS,Asia,JPN,Japan,1981,Female,Age55_59,[55-59],14822,100,,460.5680194
AS,Asia,JPN,Japan,1981,Male,Age55_59,[55-59],24556,100,,898.2040309
AS,Asia,JPN,Japan,1981,All,Age60_64,[60-64],47721,100,,1049.689851
AS,Asia,JPN,Japan,1981,Female,Age60_64,[60-64],19487,100,,752.887996
AS,Asia,JPN,Japan,1981,Male,Age60_64,[60-64],28234,100,,1442.055263
AS,Asia,JPN,Japan,1981,All,Age65_69,[65-69],71560,100,,1774.053598
AS,Asia,JPN,Japan,1981,Female,Age65_69,[65-69],29109,100,,1284.371691
AS,Asia,JPN,Japan,1981,Male,Age65_69,[65-69],42451,100,,2402.025689
AS,Asia,JPN,Japan,1981,All,Age70_74,[70-74],99704,100,,3133.867673
AS,Asia,JPN,Japan,1981,Female,Age70_74,[70-74],42456,100,,2349.139601
AS,Asia,JPN,Japan,1981,Male,Age70_74,[70-74],57248,100,,4165.914714
AS,Asia,JPN,Japan,1981,All,Age75_79,[75-79],117023,100,,5688.736571
AS,Asia,JPN,Japan,1981,Female,Age75_79,[75-79],55062,100,,4586.97101
AS,Asia,JPN,Japan,1981,Male,Age75_79,[75-79],61961,100,,7232.520135
AS,Asia,JPN,Japan,1981,All,Age80_84,[80-84],112165,100,,9608.103478
AS,Asia,JPN,Japan,1981,Female,Age80_84,[80-84],59744,100,,8283.971159
AS,Asia,JPN,Japan,1981,Male,Age80_84,[80-84],52421,100,,11748.31914
AS,Asia,JPN,Japan,1981,All,Age85_over,[85+],103388,100,,18154.17033
AS,Asia,JPN,Japan,1981,Female,Age85_over,[85+],65787,100,,17127.57095
AS,Asia,JPN,Japan,1981,Male,Age85_over,[85+],37601,100,,20281.01402
AS,Asia,JPN,Japan,1982,All,Age_all,[All],711883,100,554.4828919,599.7667939
AS,Asia,JPN,Japan,1982,Male,Age_all,[All],385494,100,705.0806138,660.0687304
AS,Asia,JPN,Japan,1982,Female,Age_all,[All],326389,100,438.9968602,541.3542938
AS,Asia,JPN,Japan,1982,All,Age00,[0],9969,100,,656.5031281
AS,Asia,JPN,Japan,1982,Female,Age00,[0],4284,100,,579.8592312
AS,Asia,JPN,Japan,1982,Male,Age00,[0],5685,100,,729.1265872
AS,Asia,JPN,Japan,1982,All,Age01_04,[1-4],3637,100,,56.37011779
AS,Asia,JPN,Japan,1982,Female,Age01_04,[1-4],1547,100,,49.2377224
AS,Asia,JPN,Japan,1982,Male,Age01_04,[1-4],2090,100,,63.1400864
AS,Asia,JPN,Japan,1982,All,Age05_09,[5-9],2326,100,,24.1946389
AS,Asia,JPN,Japan,1982,Female,Age05_09,[5-9],850,100,,18.14068636
AS,Asia,JPN,Japan,1982,Male,Age05_09,[5-9],1476,100,,29.95069094
AS,Asia,JPN,Japan,1982,All,Age10_14,[10-14],1717,100,,17.75612985
AS,Asia,JPN,Japan,1982,Female,Age10_14,[10-14],658,100,,13.97591385
AS,Asia,JPN,Japan,1982,Male,Age10_14,[10-14],1059,100,,21.34306099
AS,Asia,JPN,Japan,1982,All,Age15_19,[15-19],4102,100,,48.75265929
AS,Asia,JPN,Japan,1982,Female,Age15_19,[15-19],1032,100,,25.12477176
AS,Asia,JPN,Japan,1982,Male,Age15_19,[15-19],3070,100,,71.28924392
AS,Asia,JPN,Japan,1982,All,Age20_24,[20-24],4627,100,,58.7070989
AS,Asia,JPN,Japan,1982,Female,Age20_24,[20-24],1321,100,,34.00519989
AS,Asia,JPN,Japan,1982,Male,Age20_24,[20-24],3306,100,,82.71617294
AS,Asia,JPN,Japan,1982,All,Age25_29,[25-29],5262,100,,64.0629185
AS,Asia,JPN,Japan,1982,Female,Age25_29,[25-29],1775,100,,43.48891339
AS,Asia,JPN,Japan,1982,Male,Age25_29,[25-29],3487,100,,84.38399923
AS,Asia,JPN,Japan,1982,All,Age30_34,[30-34],8863,100,,81.06278868
AS,Asia,JPN,Japan,1982,Female,Age30_34,[30-34],3303,100,,60.7615894
AS,Asia,JPN,Japan,1982,Male,Age30_34,[30-34],5560,100,,101.1368804
AS,Asia,JPN,Japan,1982,All,Age35_39,[35-39],10236,100,,112.3600439
AS,Asia,JPN,Japan,1982,Female,Age35_39,[35-39],3795,100,,83.46345862
AS,Asia,JPN,Japan,1982,Male,Age35_39,[35-39],6441,100,,141.15404
AS,Asia,JPN,Japan,1982,All,Age40_44,[40-44],15438,100,,176.9499685
AS,Asia,JPN,Japan,1982,Female,Age40_44,[40-44],5422,100,,124.002287
AS,Asia,JPN,Japan,1982,Male,Age40_44,[40-44],10016,100,,230.1470588
AS,Asia,JPN,Japan,1982,All,Age45_49,[45-49],25069,100,,301.9451972
AS,Asia,JPN,Japan,1982,Female,Age45_49,[45-49],8270,100,,198.4784122
AS,Asia,JPN,Japan,1982,Male,Age45_49,[45-49],16799,100,,406.1850186
AS,Asia,JPN,Japan,1982,All,Age50_54,[50-54],34761,100,,460.6790713
AS,Asia,JPN,Japan,1982,Female,Age50_54,[50-54],11450,100,,300.9040261
AS,Asia,JPN,Japan,1982,Male,Age50_54,[50-54],23311,100,,623.2221153
AS,Asia,JPN,Japan,1982,All,Age55_59,[55-59],40866,100,,651.3236536
AS,Asia,JPN,Japan,1982,Female,Age55_59,[55-59],14858,100,,446.8974644
AS,Asia,JPN,Japan,1982,Male,Age55_59,[55-59],26008,100,,881.7466775
AS,Asia,JPN,Japan,1982,All,Age60_64,[60-64],46916,100,,1000.447809
AS,Asia,JPN,Japan,1982,Female,Age60_64,[60-64],19254,100,,716.534554
AS,Asia,JPN,Japan,1982,Male,Age60_64,[60-64],27662,100,,1381.442269
AS,Asia,JPN,Japan,1982,All,Age65_69,[65-69],68729,100,,1693.541631
AS,Asia,JPN,Japan,1982,Female,Age65_69,[65-69],27817,100,,1215.353023
AS,Asia,JPN,Japan,1982,Male,Age65_69,[65-69],40912,100,,2312.065555
AS,Asia,JPN,Japan,1982,All,Age70_74,[70-74],97355,100,,2961.639085
AS,Asia,JPN,Japan,1982,Female,Age70_74,[70-74],41567,100,,2213.718911
AS,Asia,JPN,Japan,1982,Male,Age70_74,[70-74],55788,100,,3957.999291
AS,Asia,JPN,Japan,1982,All,Age75_79,[75-79],114097,100,,5323.178128
AS,Asia,JPN,Japan,1982,Female,Age75_79,[75-79],53066,100,,4237.144682
AS,Asia,JPN,Japan,1982,Male,Age75_79,[75-79],61031,100,,6849.719416
AS,Asia,JPN,Japan,1982,All,Age80_84,[80-84],113553,100,,9129.522431
AS,Asia,JPN,Japan,1982,Female,Age80_84,[80-84],60270,100,,7833.376657
AS,Asia,JPN,Japan,1982,Male,Age80_84,[80-84],53283,100,,11231.66105
AS,Asia,JPN,Japan,1982,All,Age85_over,[85+],103994,100,,16841.1336
AS,Asia,JPN,Japan,1982,Female,Age85_over,[85+],65790,100,,15822.51082
AS,Asia,JPN,Japan,1982,Male,Age85_over,[85+],38204,100,,18941.00149
AS,Asia,JPN,Japan,1983,All,Age_all,[All],740038,100,557.0780311,623.0010271
AS,Asia,JPN,Japan,1983,Male,Age_all,[All],401232,100,713.1259155,686.641339
AS,Asia,JPN,Japan,1983,Female,Age_all,[All],338806,100,437.7994161,561.3832185
AS,Asia,JPN,Japan,1983,All,Age00,[0],9406,100,,626.2316911
AS,Asia,JPN,Japan,1983,Female,Age00,[0],4139,100,,566.2106703
AS,Asia,JPN,Japan,1983,Male,Age00,[0],5267,100,,683.1387808
AS,Asia,JPN,Japan,1983,All,Age01_04,[1-4],3295,100,,53.02542646
AS,Asia,JPN,Japan,1983,Female,Age01_04,[1-4],1420,100,,46.95767196
AS,Asia,JPN,Japan,1983,Male,Age01_04,[1-4],1875,100,,58.77742947
AS,Asia,JPN,Japan,1983,All,Age05_09,[5-9],2244,100,,24.42581909
AS,Asia,JPN,Japan,1983,Female,Age05_09,[5-9],847,100,,18.91891892
AS,Asia,JPN,Japan,1983,Male,Age05_09,[5-9],1397,100,,29.66029724
AS,Asia,JPN,Japan,1983,All,Age10_14,[10-14],1681,100,,17.1128983
AS,Asia,JPN,Japan,1983,Female,Age10_14,[10-14],630,100,,13.1661442
AS,Asia,JPN,Japan,1983,Male,Age10_14,[10-14],1051,100,,20.86145296
AS,Asia,JPN,Japan,1983,All,Age15_19,[15-19],4288,100,,50.07590798
AS,Asia,JPN,Japan,1983,Female,Age15_19,[15-19],1106,100,,26.47833373
AS,Asia,JPN,Japan,1983,Male,Age15_19,[15-19],3182,100,,72.54901961
AS,Asia,JPN,Japan,1983,All,Age20_24,[20-24],4878,100,,61.77029252
AS,Asia,JPN,Japan,1983,Female,Age20_24,[20-24],1425,100,,36.69842905
AS,Asia,JPN,Japan,1983,Male,Age20_24,[20-24],3453,100,,86.02391629
AS,Asia,JPN,Japan,1983,All,Age25_29,[25-29],5250,100,,66.32137443
AS,Asia,JPN,Japan,1983,Female,Age25_29,[25-29],1753,100,,44.61695088
AS,Asia,JPN,Japan,1983,Male,Age25_29,[25-29],3497,100,,87.71005769
AS,Asia,JPN,Japan,1983,All,Age30_34,[30-34],8404,100,,82.11040547
AS,Asia,JPN,Japan,1983,Female,Age30_34,[30-34],3004,100,,58.99450118
AS,Asia,JPN,Japan,1983,Male,Age30_34,[30-34],5400,100,,104.9970834
AS,Asia,JPN,Japan,1983,All,Age35_39,[35-39],10937,100,,114.1649269
AS,Asia,JPN,Japan,1983,Female,Age35_39,[35-39],3949,100,,82.71889401
AS,Asia,JPN,Japan,1983,Male,Age35_39,[35-39],6988,100,,145.4015814
AS,Asia,JPN,Japan,1983,All,Age40_44,[40-44],16000,100,,179.8358997
AS,Asia,JPN,Japan,1983,Female,Age40_44,[40-44],5464,100,,122.5386858
AS,Asia,JPN,Japan,1983,Male,Age40_44,[40-44],10536,100,,237.4042361
AS,Asia,JPN,Japan,1983,All,Age45_49,[45-49],24645,100,,298.3656174
AS,Asia,JPN,Japan,1983,Female,Age45_49,[45-49],8032,100,,193.5888166
AS,Asia,JPN,Japan,1983,Male,Age45_49,[45-49],16613,100,,404.1109219
AS,Asia,JPN,Japan,1983,All,Age50_54,[50-54],36385,100,,474.009901
AS,Asia,JPN,Japan,1983,Female,Age50_54,[50-54],11607,100,,299.8450013
AS,Asia,JPN,Japan,1983,Male,Age50_54,[50-54],24778,100,,651.195795
AS,Asia,JPN,Japan,1983,All,Age55_59,[55-59],43762,100,,668.4282878
AS,Asia,JPN,Japan,1983,Female,Age55_59,[55-59],14924,100,,437.9107981
AS,Asia,JPN,Japan,1983,Male,Age55_59,[55-59],28838,100,,918.700223
AS,Asia,JPN,Japan,1983,All,Age60_64,[60-64],48133,100,,990.5947726
AS,Asia,JPN,Japan,1983,Female,Age60_64,[60-64],19716,100,,706.1604585
AS,Asia,JPN,Japan,1983,Male,Age60_64,[60-64],28417,100,,1374.794388
AS,Asia,JPN,Japan,1983,All,Age65_69,[65-69],67684,100,,1670.384995
AS,Asia,JPN,Japan,1983,Female,Age65_69,[65-69],27647,100,,1203.089643
AS,Asia,JPN,Japan,1983,Male,Age65_69,[65-69],40037,100,,2282.611175
AS,Asia,JPN,Japan,1983,All,Age70_74,[70-74],98838,100,,2926.798934
AS,Asia,JPN,Japan,1983,Female,Age70_74,[70-74],42217,100,,2176.134021
AS,Asia,JPN,Japan,1983,Male,Age70_74,[70-74],56621,100,,3940.222686
AS,Asia,JPN,Japan,1983,All,Age75_79,[75-79],116980,100,,5271.744029
AS,Asia,JPN,Japan,1983,Female,Age75_79,[75-79],54146,100,,4165.076923
AS,Asia,JPN,Japan,1983,Male,Age75_79,[75-79],62834,100,,6837.214363
AS,Asia,JPN,Japan,1983,All,Age80_84,[80-84],120437,100,,9179.64939
AS,Asia,JPN,Japan,1983,Female,Age80_84,[80-84],63410,100,,7809.113301
AS,Asia,JPN,Japan,1983,Male,Age80_84,[80-84],57027,100,,11405.4
AS,Asia,JPN,Japan,1983,All,Age85_over,[85+],116381,100,,17370.29851
AS,Asia,JPN,Japan,1983,Female,Age85_over,[85+],73303,100,,16253.43681
AS,Asia,JPN,Japan,1983,Male,Age85_over,[85+],43078,100,,19670.31964
AS,Asia,JPN,Japan,1984,All,Age_all,[All],740247,100,537.81026,619.3343541
AS,Asia,JPN,Japan,1984,Male,Age_all,[All],402220,100,693.0415083,684.129063
AS,Asia,JPN,Japan,1984,Female,Age_all,[All],338027,100,419.7604262,556.6062901
AS,Asia,JPN,Japan,1984,All,Age00,[0],8920,100,,600.6734007
AS,Asia,JPN,Japan,1984,Female,Age00,[0],3845,100,,531.8118949
AS,Asia,JPN,Japan,1984,Male,Age00,[0],5075,100,,666.0104987
AS,Asia,JPN,Japan,1984,All,Age01_04,[1-4],3158,100,,51.87253614
AS,Asia,JPN,Japan,1984,Female,Age01_04,[1-4],1404,100,,47.3844077
AS,Asia,JPN,Japan,1984,Male,Age01_04,[1-4],1754,100,,56.128
AS,Asia,JPN,Japan,1984,All,Age05_09,[5-9],1880,100,,21.39767812
AS,Asia,JPN,Japan,1984,Female,Age05_09,[5-9],715,100,,16.69780476
AS,Asia,JPN,Japan,1984,Male,Age05_09,[5-9],1165,100,,25.86589698
AS,Asia,JPN,Japan,1984,All,Age10_14,[10-14],1655,100,,16.60812845
AS,Asia,JPN,Japan,1984,Female,Age10_14,[10-14],592,100,,12.19612691
AS,Asia,JPN,Japan,1984,Male,Age10_14,[10-14],1063,100,,20.79827822
AS,Asia,JPN,Japan,1984,All,Age15_19,[15-19],4105,100,,46.80729761
AS,Asia,JPN,Japan,1984,Female,Age15_19,[15-19],1031,100,,24.11131899
AS,Asia,JPN,Japan,1984,Male,Age15_19,[15-19],3074,100,,68.4023142
AS,Asia,JPN,Japan,1984,All,Age20_24,[20-24],4733,100,,59.39264651
AS,Asia,JPN,Japan,1984,Female,Age20_24,[20-24],1351,100,,34.54359499
AS,Asia,JPN,Japan,1984,Male,Age20_24,[20-24],3382,100,,83.34154756
AS,Asia,JPN,Japan,1984,All,Age25_29,[25-29],4974,100,,63.43578625
AS,Asia,JPN,Japan,1984,Female,Age25_29,[25-29],1692,100,,43.52971443
AS,Asia,JPN,Japan,1984,Male,Age25_29,[25-29],3282,100,,83.00455235
AS,Asia,JPN,Japan,1984,All,Age30_34,[30-34],7476,100,,78.89404812
AS,Asia,JPN,Japan,1984,Female,Age30_34,[30-34],2724,100,,57.76081425
AS,Asia,JPN,Japan,1984,Male,Age30_34,[30-34],4752,100,,99.83193277
AS,Asia,JPN,Japan,1984,All,Age35_39,[35-39],11079,100,,110.1292247
AS,Asia,JPN,Japan,1984,Female,Age35_39,[35-39],3994,100,,79.78425889
AS,Asia,JPN,Japan,1984,Male,Age35_39,[35-39],7085,100,,140.1859913
AS,Asia,JPN,Japan,1984,All,Age40_44,[40-44],16596,100,,178.8362069
AS,Asia,JPN,Japan,1984,Female,Age40_44,[40-44],5765,100,,123.8985601
AS,Asia,JPN,Japan,1984,Male,Age40_44,[40-44],10831,100,,234.0825589
AS,Asia,JPN,Japan,1984,All,Age45_49,[45-49],23536,100,,288.4313726
AS,Asia,JPN,Japan,1984,Female,Age45_49,[45-49],7941,100,,193.6829268
AS,Asia,JPN,Japan,1984,Male,Age45_49,[45-49],15595,100,,384.1133005
AS,Asia,JPN,Japan,1984,All,Age50_54,[50-54],36070,100,,463.9228296
AS,Asia,JPN,Japan,1984,Female,Age50_54,[50-54],11225,100,,286.2790105
AS,Asia,JPN,Japan,1984,Male,Age50_54,[50-54],24845,100,,644.654904
AS,Asia,JPN,Japan,1984,All,Age55_59,[55-59],44841,100,,659.0388007
AS,Asia,JPN,Japan,1984,Female,Age55_59,[55-59],14858,100,,423.6669518
AS,Asia,JPN,Japan,1984,Male,Age55_59,[55-59],29983,100,,909.4024871
AS,Asia,JPN,Japan,1984,All,Age60_64,[60-64],49432,100,,959.4720497
AS,Asia,JPN,Japan,1984,Female,Age60_64,[60-64],19562,100,,666.9621548
AS,Asia,JPN,Japan,1984,Male,Age60_64,[60-64],29870,100,,1346.101848
AS,Asia,JPN,Japan,1984,All,Age65_69,[65-69],65375,100,,1628.268991
AS,Asia,JPN,Japan,1984,Female,Age65_69,[65-69],26812,100,,1171.341197
AS,Asia,JPN,Japan,1984,Male,Age65_69,[65-69],38563,100,,2234.24102
AS,Asia,JPN,Japan,1984,All,Age70_74,[70-74],96464,100,,2779.141458
AS,Asia,JPN,Japan,1984,Female,Age70_74,[70-74],41238,100,,2062.931466
AS,Asia,JPN,Japan,1984,Male,Age70_74,[70-74],55226,100,,3751.766304
AS,Asia,JPN,Japan,1984,All,Age75_79,[75-79],117404,100,,5010.840802
AS,Asia,JPN,Japan,1984,Female,Age75_79,[75-79],54142,100,,3923.333333
AS,Asia,JPN,Japan,1984,Male,Age75_79,[75-79],63262,100,,6569.262721
AS,Asia,JPN,Japan,1984,All,Age80_84,[80-84],121555,100,,8892.099488
AS,Asia,JPN,Japan,1984,Female,Age80_84,[80-84],63534,100,,7492.216981
AS,Asia,JPN,Japan,1984,Male,Age80_84,[80-84],58021,100,,11179.38343
AS,Asia,JPN,Japan,1984,All,Age85_over,[85+],120605,100,,16844.27374
AS,Asia,JPN,Japan,1984,Female,Age85_over,[85+],75529,100,,15669.91701
AS,Asia,JPN,Japan,1984,Male,Age85_over,[85+],45076,100,,19263.24786
AS,Asia,JPN,Japan,1985,All,Age_all,[All],752283,100,526.0711084,625.5175
AS,Asia,JPN,Japan,1985,Male,Age_all,[All],407769,100,683.4937616,690.6188605
AS,Asia,JPN,Japan,1985,Female,Age_all,[All],344514,100,408.2419541,562.7318418
AS,Asia,JPN,Japan,1985,All,Age00,[0],7899,100,,548.2370905
AS,Asia,JPN,Japan,1985,Female,Age00,[0],3567,100,,505.455576
AS,Asia,JPN,Japan,1985,Male,Age00,[0],4332,100,,589.3075772
AS,Asia,JPN,Japan,1985,All,Age01_04,[1-4],2935,100,,48.78981315
